"id","Name","Full_Address","Website","Plus_Code","Rating","Reviews","URL",
"18","Juice Press","1053 W Boston Post Rd, Mamaroneck, NY 10543, USA","juicepress.com","W7Q4+RM Mamaroneck, NY, USA","5.0","(1)","https://www.google.com/maps/place/Juice+Press/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2918b72be8cc5:0x6626e9d12f42bbcc!8m2!3d40.9396233!4d-73.7432942?hl=en",
"17","Alfa Medical","14 Bond St, Great Neck, NY 11021, USA","alfa-medical.com","Q7QC+HV Great Neck Plaza, North Hempstead, NY, USA","3.0","(2)","https://www.google.com/maps/place/Alfa+Medical/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28999b7d30d53:0x3a2a5d88892d6cd3!8m2!3d40.7889234!4d-73.7277513?hl=en",
"16","Petco","2350 Central Park Ave, Yonkers, NY 10710, USA","stores.petco.com","X5GC+R3 Yonkers, New York, USA","4.1","(286)","https://www.google.com/maps/place/Petco/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c292b8615423fd:0xc8947376369535b1!8m2!3d40.9770636!4d-73.8298585?hl=en",
"15","Duane Reade","1 E Kingsbridge Rd, The Bronx, NY 10468, USA","walgreens.com","V493+26 The Bronx, New York, USA","3.0","(49)","https://www.google.com/maps/place/Duane+Reade/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f38444022099:0x7085d43e1e97eac5!8m2!3d40.8675399!4d-73.896984?hl=en",
"14","31 South St LLC","31 South St, Mt Vernon, NY 10550, USA","","W552+62 Mt Vernon, Pelham, NY, USA","4.6","(10)","https://www.google.com/maps/place/31+South+St+LLC/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ced9799fbf:0x9c2441d99c408503!8m2!3d40.9080522!4d-73.8499009?hl=en",
"13","Goodwill Industries Store & Donation Center","28 Joyce Rd, New Rochelle, NY 10801, USA","goodwillnynj.org","W68C+PJ New Rochelle, New York, USA","3.8","(100)","https://www.google.com/maps/place/Goodwill+Industries+Store+%26+Donation+Center/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d8eeb0fa349:0x972ca1fabe9c40a0!8m2!3d40.9167677!4d-73.7784079?hl=en",
"12","Surgical Auto Repair","40 N MacQuesten Pkwy, Mt Vernon, NY 10550, USA","surgicalautorepair.com","W572+MM Mt Vernon, Pelham, NY, USA","4.6","(61)","https://www.google.com/maps/place/Surgical+Auto+Repair/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2b60f541c4d:0xaf900c5e4c34bf78!8m2!3d40.9141555!4d-73.8482511?hl=en",
"11","Duane Reade","678 McLean Ave, Yonkers, NY 10704, USA","walgreens.com","W45F+HQ Yonkers, New York, USA","3.6","(11)","https://www.google.com/maps/place/Duane+Reade/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2efe43a3357:0xb90144340a250c66!8m2!3d40.9089749!4d-73.875501?hl=en",
"10","Perfumania","8000 Mall Walk, Yonkers, NY 10704, USA","perfumania.com","W4HW+93 Yonkers, New York, USA","4.6","(29)","https://www.google.com/maps/place/Perfumania/@40.8829088,-73.9698936,11z/data=!3m1!5s0x89c2f2a5e565e123:0x7edf0a3a3c23ec15!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2a5b7d4721b:0x6139a6fd8c48e280!8m2!3d40.9284094!4d-73.8548513?hl=en",
"9","Fairway Market Pelham Wine & Spirits","847-A Pelham Pkwy, Pelham, NY 10803, USA","fairwaywines.com","V5RH+MP Pelham Manor, Pelham, NY, USA","4.5","(69)","https://www.google.com/maps/place/Fairway+Market+Pelham+Wine+%26+Spirits/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d2052010e11:0xe9ed06a7da701499!8m2!3d40.8916677!4d-73.8206723?hl=en",
"8","Hilti Store","656 Central Park Ave, Yonkers, NY 10704, USA","us.hilti.com","W4FR+67 Yonkers, New York, USA","4.6","(14)","https://www.google.com/maps/place/Hilti+Store/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2bb7ccaf905:0x8f423c3ae59f0102!8m2!3d40.9230061!4d-73.8592828?hl=en",
"7","Cross County Shopping","8000 Mall Walk, Yonkers, NY 10704, USA","crosscountycenter.com","W4HV+2M Yonkers, New York, USA","4.4","(10,061)","https://www.google.com/maps/place/Cross+County+Shopping/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2af7c9f25af:0xf63f62d7682e5eae!8m2!3d40.9276239!4d-73.8558481?hl=en",
"6","T.J. Maxx","600 E Sandford Blvd, Mt Vernon, NY 10550, USA","tjmaxx.com","W52J+PR Mt Vernon, Pelham, NY, USA","4.1","(167)","https://www.google.com/maps/place/T.J.+Maxx/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1647ff4ef3:0x40ffb986d1a15f96!8m2!3d40.901793!4d-73.817999?hl=en",
"5","Pyramid America","1 Haven Ave, Mt Vernon, NY 10553, USA","pyramidamerica.com","W56G+58 Mt Vernon, Pelham, NY, USA","4.0","(1)","https://www.google.com/maps/place/Pyramid+America/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d3f59f8e813:0xdc30cf1bbfa228e0!8m2!3d40.9104575!4d-73.8242142?hl=en",
"4","Bed Bath & Beyond","500 E Sandford Blvd, Mt Vernon, NY 10550, USA","stores.bedbathandbeyond.com","W52J+5R Mt Vernon, Pelham, NY, USA","4.4","(511)","https://www.google.com/maps/place/Bed+Bath+%26+Beyond/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d1630b4761f:0x2e6f7196077cf5c5!8m2!3d40.9004824!4d-73.817946?hl=en",
"3","Foot Locker","52 S 4th Ave, Mt Vernon, NY 10550, USA","stores.footlocker.com","W557+X8 Mt Vernon, Pelham, NY, USA","3.7","(64)","https://www.google.com/maps/place/Foot+Locker/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d34140aece3:0x671967b275394ee6!8m2!3d40.909946!4d-73.836671?hl=en",
"2","Consolidated Plumbing Supply","121 Stevens Ave, Mt Vernon, NY 10550, USA","consolidatedplumbingsupply.com","W565+GR Mt Vernon, Pelham, NY, USA","4.6","(49)","https://www.google.com/maps/place/Consolidated+Plumbing+Supply/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c28d35408622f3:0x2186b7b1ab221883!8m2!3d40.9113294!4d-73.8403751?hl=en",
"1","Bronx River Bicycle Works","27 Mt Vernon Ave, Mt Vernon, NY 10550, USA","bronxriverbicycleworks.com","W563+FX Mt Vernon, Pelham, NY, USA","4.2","(76)","https://www.google.com/maps/place/Bronx+River+Bicycle+Works/@40.8829088,-73.9698936,11z/data=!4m8!1m2!2m1!1sstores+14+N+Bond+St,+Mount+Vernon,+NY+10550,+USA!3m4!1s0x89c2f2ca570e87f1:0x937835f1e0f5c9d7!8m2!3d40.911245!4d-73.845057?hl=en",
